,date,funding_rate
807,2025-07-22,0.00030000000000000003
808,2025-07-23,0.00030000000000000003
809,2025-07-24,0.00030000000000000003
810,2025-07-25,0.00030000000000000003
811,2025-07-26,0.00030000000000000003
812,2025-07-27,0.00030000000000000003
813,2025-07-28,0.00030000000000000003
814,2025-07-29,0.00030000000000000003
815,2025-07-30,0.00030000000000000003
816,2025-07-31,0.00025694
817,2025-08-01,5.8219999999999995e-05
818,2025-08-02,0.00010140999999999999
819,2025-08-03,0.0001767
820,2025-08-04,0.00013819
821,2025-08-05,0.00020474000000000002
822,2025-08-06,0.00022735000000000002
823,2025-08-07,0.00018691999999999998
824,2025-08-08,0.00012104999999999999
825,2025-08-09,0.00023073
826,2025-08-10,0.00029849
827,2025-08-11,0.00030000000000000003
828,2025-08-12,0.00026531
829,2025-08-13,0.00027123
830,2025-08-14,0.00030000000000000003
831,2025-08-15,0.00013651
832,2025-08-16,0.00026141
833,2025-08-17,0.00014748
834,2025-08-18,7.46e-05
835,2025-08-19,0.00016565999999999998
836,2025-08-20,0.00010842999999999999
837,2025-08-21,0.00016314
838,2025-08-22,0.00023163
839,2025-08-23,0.00029711
840,2025-08-24,0.00030000000000000003
841,2025-08-25,0.00028344000000000004
842,2025-08-26,0.00018422
843,2025-08-27,0.00010800999999999999
844,2025-08-28,0.00022501999999999998
845,2025-08-29,0.00010761000000000001
846,2025-08-30,0.00023544
847,2025-08-31,0.00013517
848,2025-09-01,0.00019622999999999998
849,2025-09-02,0.00022107
850,2025-09-03,8.238000000000001e-05
851,2025-09-04,0.00014134
852,2025-09-05,0.00025404000000000003
853,2025-09-06,0.00012067
854,2025-09-07,0.00012550000000000001
855,2025-09-08,0.00023397
856,2025-09-09,0.00023799000000000002
857,2025-09-10,0.00020831000000000002
858,2025-09-11,0.00013452
859,2025-09-12,0.00016796
860,2025-09-13,3.834e-05
861,2025-09-14,0.00016077
862,2025-09-15,0.00022655
863,2025-09-16,0.0001446
864,2025-09-17,0.00021716
865,2025-09-18,0.00018077
866,2025-09-19,7.141999999999999e-05
867,2025-09-20,2.724e-05
868,2025-09-21,9.829999999999996e-06
869,2025-09-22,0.00013246
870,2025-09-23,0.00021622999999999998
871,2025-09-24,0.00016947000000000002
872,2025-09-25,0.00011070000000000001
873,2025-09-26,0.00015219000000000002
874,2025-09-27,0.00011235999999999999
875,2025-09-28,0.00013550999999999998
876,2025-09-29,3.6479999999999996e-05
877,2025-09-30,0.0001083
878,2025-10-01,0.00016812
879,2025-10-02,0.00027327
880,2025-10-03,0.00029926
881,2025-10-04,0.00028312
882,2025-10-05,0.00028214
883,2025-10-06,0.00023211
884,2025-10-07,0.00024802
885,2025-10-08,0.00017938
886,2025-10-09,8.149e-05
887,2025-10-10,5.677e-05
888,2025-10-11,0.00020467
889,2025-10-12,-0.00011104999999999999
890,2025-10-13,-3.7279999999999995e-05
891,2025-10-14,-7.827e-05
892,2025-10-15,-1.2269999999999996e-05
893,2025-10-16,-7.975e-05
894,2025-10-17,-1.21e-05
895,2025-10-18,-0.00014876
896,2025-10-19,2.8879999999999998e-05
897,2025-10-20,-2.8800000000000002e-05
898,2025-10-21,-5.851e-05
899,2025-10-22,3.9349999999999994e-05
900,2025-10-23,0.00015517
901,2025-10-24,8.398e-05
902,2025-10-25,0.00012074
903,2025-10-26,9.342000000000001e-05
904,2025-10-27,0.00027304
905,2025-10-28,0.00016857
906,2025-10-29,8.559e-05
907,2025-10-30,8.108e-05
908,2025-10-31,0.00020213000000000002
909,2025-11-01,0.00029782
910,2025-11-02,0.00021985
911,2025-11-03,0.0001828
912,2025-11-04,0.00022147
913,2025-11-05,0.00012779
914,2025-11-06,0.00016395
915,2025-11-07,0.00017563
916,2025-11-08,0.00014563
917,2025-11-09,0.00011495
918,2025-11-10,0.00021204
919,2025-11-11,5.8660000000000004e-05
920,2025-11-12,8.935e-05
921,2025-11-13,0.00017877000000000002
922,2025-11-14,0.00026773
923,2025-11-15,0.00024430000000000003
924,2025-11-16,0.00024805
925,2025-11-17,0.00026776
926,2025-11-18,0.00023725
927,2025-11-19,0.00016488
928,2025-11-20,0.00023258
929,2025-11-21,0.00011438
930,2025-11-22,0.00013165
931,2025-11-23,3.0720000000000004e-05
932,2025-11-24,4.904e-05
933,2025-11-25,-6.313e-05
934,2025-11-26,9.007e-05
935,2025-11-27,4.433e-05
936,2025-11-28,6.075e-05
937,2025-11-29,2.431e-05
938,2025-11-30,0.00013518
939,2025-12-01,8.237e-05
940,2025-12-02,5.633e-05
941,2025-12-03,1.589e-05
942,2025-12-04,0.00010968
943,2025-12-05,0.00010172
944,2025-12-06,3.79e-05
945,2025-12-07,0.00011070000000000001
946,2025-12-08,9.401e-05
947,2025-12-09,0.00012674
948,2025-12-10,7.978e-05
949,2025-12-11,7.113e-05
950,2025-12-12,0.00014995
951,2025-12-13,0.00012182
952,2025-12-14,0.00016671
953,2025-12-15,2.378e-05
954,2025-12-16,0.00012906000000000001
955,2025-12-17,0.00021125
956,2025-12-18,0.00013717999999999998
957,2025-12-19,0.00025491
958,2025-12-20,0.00018405
959,2025-12-21,0.00022532
960,2025-12-22,0.00015567
961,2025-12-23,9.659e-05
962,2025-12-24,0.00024382
963,2025-12-25,0.00022228
964,2025-12-26,0.00019805000000000002
965,2025-12-27,0.00010447000000000001
966,2025-12-28,0.00017382999999999998
967,2025-12-29,0.00024826000000000004
968,2025-12-30,0.00022958
969,2025-12-31,8.125e-05
970,2026-01-01,0.00021711
971,2026-01-02,0.0001464
972,2026-01-03,0.00011103
973,2026-01-04,0.00019737
974,2026-01-05,0.00021846000000000002
975,2026-01-06,4.131e-05
976,2026-01-07,0.00019467
977,2026-01-08,0.00025129
978,2026-01-09,4.663e-05
979,2026-01-10,0.00019535
980,2026-01-11,0.00015081
981,2026-01-12,9.365e-05
982,2026-01-13,0.00015528
983,2026-01-14,6.702e-05
984,2026-01-15,2.908e-05
985,2026-01-16,0.00017172
986,2026-01-17,5.805e-05
987,2026-01-18,0.00019690000000000002
988,2026-01-19,7.91e-05
989,2026-01-20,0.00022097
990,2026-01-21,0.00018465000000000002
991,2026-01-22,0.00020884
992,2026-01-23,0.00015448
993,2026-01-24,0.00014341
994,2026-01-25,0.00014303999999999999
995,2026-01-26,0.0001252
996,2026-01-27,0.00017798
997,2026-01-28,0.00016241
998,2026-01-29,0.00017089
999,2026-01-30,6.502e-05
1000,2026-01-31,0.00019826
1001,2026-02-01,1.8760000000000003e-05
1002,2026-02-02,-8.688e-05
1003,2026-02-03,-4.230000000000001e-06
1004,2026-02-04,8.287999999999999e-05
1005,2026-02-05,4.5140000000000005e-05
1006,2026-02-06,-0.00028763
1007,2026-02-07,-0.00026410999999999996
1008,2026-02-08,-0.00011813000000000001
1009,2026-02-09,-5.513000000000001e-05
1010,2026-02-10,-0.00022443
1011,2026-02-11,-8.186e-05
1012,2026-02-12,3.900000000000003e-06
1013,2026-02-13,5.276e-05
1014,2026-02-14,1.3709999999999996e-05
1015,2026-02-15,1.225e-05
1016,2026-02-16,-4.73e-05
1017,2026-02-17,0.00013632
1018,2026-02-18,6.678000000000001e-05
1019,2026-02-19,-4.3799999999999994e-05
1020,2026-02-20,5.996e-05
1021,2026-02-21,0.00010176
1022,2026-02-22,5.744e-05
1023,2026-02-23,-1.200000000000002e-06
1024,2026-02-24,4.331e-05
1025,2026-02-25,1.4400000000000001e-05
1026,2026-02-26,8.810000000000005e-06
1027,2026-02-27,-9.770000000000002e-05
1028,2026-02-28,-3.991e-05
1029,2026-03-01,6.823e-05
1030,2026-03-02,-3.3379999999999996e-05
1031,2026-03-03,2.7320000000000003e-05
1032,2026-03-04,1.8129999999999994e-05
1033,2026-03-05,8.706e-05
1034,2026-03-06,-3.548e-05
1035,2026-03-07,-7.299999999999947e-07
1036,2026-03-08,-8.479e-05
1037,2026-03-09,-0.0001378
1038,2026-03-10,5.739999999999999e-06
1039,2026-03-11,-0.00022128
1040,2026-03-12,-0.00020575
1041,2026-03-13,8.359999999999998e-06
1042,2026-03-14,-9.218e-05
1043,2026-03-15,-5.685000000000001e-05
1044,2026-03-16,0.00011667
1045,2026-03-17,-3.524e-05
1046,2026-03-18,-8.964e-05
1047,2026-03-19,-2.781e-05
1048,2026-03-20,1.155e-05
1049,2026-03-21,-1.138e-05
1050,2026-03-22,-0.00010455999999999999
1051,2026-03-23,-4.782e-05
1052,2026-03-24,0.00010960000000000001
1053,2026-03-25,8.104999999999999e-05
1054,2026-03-26,1.7239999999999998e-05
1055,2026-03-27,-9.214e-05
1056,2026-03-28,-0.00015865
1057,2026-03-29,-1.015e-05
1058,2026-03-30,1.55e-05
1059,2026-03-31,-4.568e-05
1060,2026-04-01,-3.3329999999999994e-05
1061,2026-04-02,-3.0320000000000008e-05
1062,2026-04-03,-1.079e-05
1063,2026-04-04,9.527e-05
1064,2026-04-05,8.108e-05
1065,2026-04-06,0.0001304
1066,2026-04-07,0.00010781000000000001
1067,2026-04-08,0.00011631
1068,2026-04-09,3.1060000000000004e-05
1069,2026-04-10,6.819999999999999e-06
1070,2026-04-11,-0.00020062999999999998
1071,2026-04-12,-0.00012133
1072,2026-04-13,-5.826e-05
1073,2026-04-14,-8.355999999999999e-05
1074,2026-04-15,-0.00021548999999999998
1075,2026-04-16,-8.484000000000001e-05
1076,2026-04-17,-4.711e-05
1077,2026-04-18,-0.00019766
1078,2026-04-19,-0.0002789
1079,2026-04-20,-0.00012137999999999999
1080,2026-04-21,-0.00018003
1081,2026-04-22,5.739999999999997e-06
1082,2026-04-23,-0.00018119
1083,2026-04-24,-0.00014846
1084,2026-04-25,-0.00013011
1085,2026-04-26,5.8899999999999995e-06
1086,2026-04-27,-0.00014088
1087,2026-04-28,-1.9129999999999995e-05
1088,2026-04-29,2.036e-05
1089,2026-04-30,-8.961e-05
1090,2026-05-01,-8.699e-05
1091,2026-05-02,-8.465e-05
1092,2026-05-03,1.595e-05
1093,2026-05-04,9.859999999999997e-06
1094,2026-05-05,-0.00013249
1095,2026-05-06,-0.00019059
1096,2026-05-07,-5.856e-05
