timestamp,spot_price,future_price,funding_rate,basis,spread,basis_lag,deviations,ou_forecast,residuals,ou_zscore,positions,basis_returns,strategy_returns,funding_pnl,total_returns,equity
2023-11-24,37713.57,37706.3,0.0003,-0.0001927688097413424,-7.269999999996799,5.362752680591913e-07,5.859511637164766e-05,-2.511219776597518e-05,-0.00016765661197536721,0.33300076591518496,-1,-0.0001933050850094016,0.0001933050850094016,-0.0003,0.0001933050850094016,10018.058939259225
2023-11-25,37780.67,37766.6,0.0003,-0.00037241266499508105,-14.069999999999709,-0.0001927688097413424,-0.00012104873888209099,-0.00019873496321777775,-0.0001736777017773033,-0.6879297330025945,0,-0.00017964385525373865,0.00017964385525373865,0.0,0.00017964385525373865,10019.858621989233
2023-11-26,37447.43,37437.9,0.0003,-0.000254490094513798,-9.529999999998836,-0.00037241266499508105,-3.1261684008079436e-06,-0.0003600874850309544,0.0001055973905171564,-0.01776626682070401,0,0.00011792257048128305,0.0,0.0,0.0,10019.858621989233
2023-11-27,37242.7,37234.3,0.0003,-0.00022554755697074002,-8.39999999999418,-0.000254490094513798,2.5816369142250036e-05,-0.0002541717881151196,2.862423114437956e-05,0.14671650522872184,0,2.894253754305798e-05,0.0,0.0,0.0,10019.858621989233
2023-11-28,37818.87,37812.1,0.0003,-0.00017901116559019542,-6.7700000000040745,-0.00022554755697074002,7.235276052279464e-05,-0.00022817617911614292,4.91650135259475e-05,0.41118656574298873,0,4.653639138054461e-05,0.0,0.0,0.0,10019.858621989233
2023-11-29,37854.64,37837.1,0.0003,-0.0004633513883635103,-17.540000000000873,-0.00017901116559019542,-0.00021198746225052027,-0.00018637812209532212,-0.0002769732662681882,-1.2047418226136821,0,-0.0002843402227733149,-0.0,0.0,-0.0,10019.858621989233
2023-11-30,37723.96,37716.8,0.0003,-0.00018979979832435981,-7.1599999999962165,-0.0004633513883635103,6.156412778863025e-05,-0.00044176682956095076,0.00025196703123659097,0.3498738969385158,0,0.0002735515900391505,0.0,0.0,0.0,10019.858621989233
2023-12-01,38682.52,38660.0,0.0003,-0.0005821751013118277,-22.5199999999968,-0.00018979979832435981,-0.00033081117519883767,-0.0001960682564787935,-0.00038610684483303425,-1.8800265540187329,0,-0.00039237530298746794,-0.0,0.0,-0.0,10019.858621989233
2023-12-02,39450.35,39435.0,0.00025464,-0.00038909667468092285,-15.349999999998545,-0.0005821751013118277,-0.0001377327485679328,-0.0005484919146373968,0.0001593952399564739,-0.7827463038697523,0,0.00019307842663090488,0.0,0.0,0.0,10019.858621989233
2023-12-03,39972.26,39979.7,0.0003,0.00018612908051721499,7.439999999995052,-0.00038909667468092285,0.000437493006630205,-0.0003750727292129149,0.0005612018097301298,2.4863079947885898,-1,0.0005752257551981378,0.0,-0.0003,0.0,10019.858621989233
2023-12-04,41991.1,41993.1,0.0003,4.762914046071668e-05,2.0,0.00018612908051721499,0.00029899306657370673,0.00014158355208328016,-9.395441162256348e-05,1.6992016798954694,-1,-0.0001384999400564983,0.0001384999400564983,-0.0003,0.0001384999400564983,10021.246371807752
2023-12-05,44073.32,44081.7,0.0003,0.0001901377068938165,8.37999999999738,4.762914046071668e-05,0.00044150163300680655,1.7185672915494274e-05,0.00017295203397832225,2.5090893413637803,-1,0.00014250856643309982,-0.00014250856643309982,-0.0003,-0.00014250856643309982,10019.818258353434
2023-12-06,43762.69,43774.8,0.0003,0.00027671973546417234,12.110000000000582,0.0001901377068938165,0.0005280836615771623,0.00014518402020927254,0.0001315357152548998,3.0011419835250943,-1,8.658202857035583e-05,-8.658202857035583e-05,-0.0003,-8.658202857035583e-05,10018.950722162721
2023-12-07,43273.14,43296.0,0.0003,0.0005282722723611132,22.860000000000582,0.00027671973546417234,0.0007796361984741033,0.0002229502685109198,0.00030532200385019345,4.430735312144567,-1,0.0002515525368969409,-0.0002515525368969409,-0.0003,-0.0002515525368969409,10016.430429691516
2023-12-08,44170.99,44209.5,0.0005353,0.0008718391867604063,38.51000000000204,0.0005282722723611132,0.0011232031128733963,0.00044888973156404795,0.00042294945519635835,6.383253759457351,-1,0.00034356691439929306,-0.00034356691439929306,-0.0005353,-0.00034356691439929306,10012.989115595492
2023-12-09,43713.6,43734.3,0.00058855,0.00047353683979366526,20.700000000004366,0.0008718391867604063,0.0007249007659066553,0.0007574746702005395,-0.0002839378304068743,4.119669440168954,-1,-0.00039830234696674105,0.00039830234696674105,-0.00058855,0.00039830234696674105,10016.977312660387
2023-12-10,43789.51,43810.0,0.0006503,0.0004679202850179863,20.489999999997963,0.00047353683979366526,0.0007192842111309764,0.00039972745955191345,6.819282546607284e-05,4.08775010699035,-1,-5.6165547756789635e-06,5.6165547756789635e-06,-0.0006503,5.6165547756789635e-06,10017.03357356215
2023-12-11,41253.4,41271.0,0.0003473,0.0004266315018882939,17.599999999998545,0.0004679202850179863,0.000677995428001284,0.0003946827822615179,3.194871962677599e-05,3.8531026268371007,-1,-4.128878312969239e-05,4.128878312969239e-05,-0.0003473,4.128878312969239e-05,10017.44716468897
2023-12-12,41492.39,41515.0,0.0003,0.0005449192008462415,22.610000000000582,0.0004266315018882939,0.0007962831269592316,0.00035759802213341125,0.00018732117871283024,4.525341147561345,-1,0.00011828769895794758,-0.00011828769895794758,-0.0003,-0.00011828769895794758,10016.262223914428
2023-12-13,42869.03,42875.0,0.00034672,0.00013926137353705378,5.970000000001164,0.0005449192008462415,0.00039062529965004384,0.0004638416701523462,-0.0003245802966152924,2.219955041035709,-1,-0.0004056578273091877,0.0004056578273091877,-0.00034672,0.0004056578273091877,10020.325399085941
2023-12-14,43022.26,43032.4,0.0003,0.00023569194179941773,10.139999999999418,0.00013926137353705378,0.00048705586791240776,9.948791401000046e-05,0.00013620402778941726,2.767977727522623,-1,9.643056826236395e-05,-9.643056826236395e-05,-0.0003,-9.643056826236395e-05,10019.359133413533
2023-12-15,41940.3,41968.0,0.0003,0.0006604626099478804,27.69999999999709,0.00023569194179941773,0.0009118265360608705,0.00018609992390609896,0.0004743626860417814,5.1819836479918875,-1,0.00042477066814846265,-0.00042477066814846265,-0.0003,-0.00042477066814846265,10015.103203540013
2023-12-16,42278.03,42287.4,0.0003,0.00022162811275744447,9.37000000000262,0.0006604626099478804,0.00047299203887043453,0.0005676204518485434,-0.00034599233909109894,2.6880518542984273,-1,-0.00043883449719043594,0.00043883449719043594,-0.0003,0.00043883449719043594,10019.498176318648
2023-12-17,41374.65,41396.5,0.0003,0.000528101144057981,21.849999999998545,0.00022162811275744447,0.000779465070170971,0.00017346807363175147,0.00035463307042622955,4.429762776214246,-1,0.0003064730313005366,-0.0003064730313005366,-0.0003,-0.0003064730313005366,10016.427470340443
2023-12-18,42657.8,42671.7,0.00038966,0.00032584896548800405,13.89999999999418,0.000528101144057981,0.0005772128916009941,0.00044873602754102424,-0.00012288706205302018,3.280347354890743,-1,-0.000202252178569977,0.000202252178569977,-0.00038966,0.000202252178569977,10018.453314617807
2023-12-19,42275.99,42298.3,0.0003,0.0005277227097462401,22.310000000004948,0.00032584896548800405,0.0007790866358592301,0.0002670771614006776,0.0002606455483455625,4.427612103539427,-1,0.00020187374425823602,-0.00020187374425823602,-0.0003,-0.00020187374425823602,10016.430851935509
2023-12-20,43668.93,43708.9,0.00044143,0.0009152960697686242,39.970000000001164,0.0005277227097462401,0.0011666599958816142,0.00044839612540268617,0.000466899944365938,6.63022272585103,-1,0.0003875733600223841,-0.0003875733600223841,-0.00044143,-0.0003875733600223841,10012.548750174792
2023-12-21,43861.8,43896.3,0.00085307,0.0007865614270276185,34.5,0.0009152960697686242,0.0010379253531406086,0.0007965067743246255,-9.945347297006936e-06,5.898613382152971,-1,-0.00012873464274100563,0.00012873464274100563,-0.00085307,0.00012873464274100563,10013.837712061073
2023-12-22,43969.04,43999.2,0.00078427,0.0006859371958086012,30.159999999996217,0.0007865614270276185,0.0009373011219215913,0.0006808798901117444,5.0573056968567605e-06,5.32675777130256,-1,-0.00010062423121901735,0.00010062423121901735,-0.00078427,0.00010062423121901735,10014.8453467824
2023-12-23,43702.16,43725.2,0.00041351,0.0005272050626329133,23.039999999993597,0.0006859371958086012,0.0007785689887459034,0.0005905012159301639,-6.329615329725067e-05,4.424670273300227,-1,-0.0001587321331756879,0.0001587321331756879,-0.00041351,0.0001587321331756879,10016.435024547718
2023-12-24,42991.5,43008.4,0.00050519,0.00039310096181806764,16.900000000001455,0.0005272050626329133,0.0006444648879310576,0.00044793118510719643,-5.483022328912879e-05,3.66254586688265,-1,-0.00013410410081484564,0.00013410410081484564,-0.00050519,0.00013410410081484564,10017.778269560056
2023-12-25,43576.13,43611.9,0.00057908,0.0008208622472900662,35.770000000004075,0.00039310096181806764,0.0010722261734030564,0.0003274815609249437,0.0004933806863651226,6.093547706482447,-1,0.0004277612854719986,-0.0004277612854719986,-0.00057908,-0.0004277612854719986,10013.493051849895
2023-12-26,42508.93,42538.5,0.00096707,0.0006956185441505987,29.56999999999971,0.0008208622472900662,0.0009469824702635888,0.0007116882015999898,-1.606965744939111e-05,5.381777653719533,-1,-0.00012524370313946758,0.00012524370313946758,-0.00096707,0.00012524370313946758,10014.747178801068
2023-12-27,43428.85,43453.8,0.00097867,0.0005745028938137751,24.950000000004366,0.0006956185441505987,0.0008258668199267651,0.0005991968095942317,-2.469391578045657e-05,4.693467657530274,-1,-0.00012111565033682355,0.00012111565033682355,-0.00097867,0.00012111565033682355,10015.96012141859
2023-12-28,42563.76,42600.1,0.00101052,0.0008537779557068385,36.33999999999651,0.0005745028938137751,0.0011051418818198286,0.0004904131521444026,0.0003633648035624359,6.280610328628372,-1,0.0002792750618930634,-0.0002792750618930634,-0.00101052,-0.0002792750618930634,10013.162913535762
2023-12-29,42066.95,42095.1,0.00152164,0.0006691714041546026,28.150000000001455,0.0008537779557068385,0.0009205353302675927,0.0007412524333006054,-7.208102914600288e-05,5.231476426923195,-1,-0.00018460655155223599,0.00018460655155223599,-0.00152164,0.00018460655155223599,10015.01140901136
2023-12-30,42140.28,42174.2,0.00114455,0.0008049305794835311,33.919999999998254,0.0006691714041546026,0.0010562945055965212,0.0005754425168182683,0.00022948806266526276,6.003006755113169,-1,0.0001357591753289285,-0.0001357591753289285,-0.00114455,-0.0001357591753289285,10013.651779321564
2023-12-31,42283.58,42314.0,0.00096025,0.0007194282035721254,30.419999999998254,0.0008049305794835311,0.0009707921296851156,0.0006973786958635237,2.2049507708601728e-05,5.5170898659738725,-1,-8.550237591140562e-05,8.550237591140562e-05,-0.00096025,8.550237591140562e-05,10014.507970340244
2024-01-01,44179.55,44230.2,0.00098223,0.001146458033184905,50.64999999999418,0.0007194282035721254,0.001397821959297895,0.0006205821700105394,0.0005258758631743656,7.943934783010222,-1,0.0004270298296127796,-0.0004270298296127796,-0.00098223,-0.0004270298296127796,10010.231476708015
2024-01-02,44946.91,44979.8,0.00154755,0.0007317521938660392,32.88999999999942,0.001146458033184905,0.0009831161199790293,0.0010041318316460668,-0.0002723796377800276,5.5871280954566,-1,-0.00041470583931886584,0.00041470583931886584,-0.00154755,0.00041470583931886584,10014.38277815434
2024-01-03,42845.23,42849.5,0.00048282,9.96610357791707e-05,4.269999999996799,0.0007317521938660392,0.0003510249618921608,0.0006316513318803702,-0.0005319902961011995,1.9949031319271913,-1,-0.0006320911580868686,0.0006320911580868686,-0.00048282,0.0006320911580868686,10020.712780962109
2024-01-04,44151.1,44143.8,0.0003,-0.00016534129387479893,-7.299999999995634,9.96610357791707e-05,8.602263223819113e-05,6.39196817826139e-05,-0.00022926097565741284,0.4888735477487444,-1,-0.0002650023296539696,0.0002650023296539696,-0.0003,0.0002650023296539696,10023.368293193857
2024-01-05,44145.11,44145.4,0.0003,6.569244022743926e-06,0.2900000000008731,-0.00016534129387479893,0.00025793317013573396,-0.00017410011642111502,0.00018066936044385895,1.465854981247064,-1,0.00017191053789754286,-0.00017191053789754286,-0.0003,-0.00017191053789754286,10021.645170559028
2024-01-06,43968.32,43956.7,0.0003,-0.0002642811915488838,-11.62000000000262,6.569244022743926e-06,-1.2917265435893736e-05,-1.9693505758872847e-05,-0.00024458768579001093,-0.07340985990026468,0,-0.0002708504355716277,0.0002708504355716277,0.0,0.0002708504355716277,10024.35953751862
2024-01-07,43929.02,43916.9,0.0003,-0.00027589962170782197,-12.119999999995343,-0.0002642811915488838,-2.4535695594831905e-05,-0.0002629659558627288,-1.2933665845093166e-05,-0.13943833430620606,0,-1.161843015893817e-05,-0.0,0.0,-0.0,10024.35953751862
2024-01-08,46951.04,46972.7,0.0003,0.0004613316339743745,21.659999999996217,-0.00027589962170782197,0.0007126955600873646,-0.00027340139771520446,0.0007347330316895789,4.050306272423068,-1,0.0007372312556821964,0.0,-0.0003,0.0,10024.35953751862
2024-01-09,46110.0,46114.0,0.0003,8.674907829104316e-05,4.0,0.0004613316339743745,0.0003381130044040332,0.0003887649875240792,-0.00030201590923303607,1.921523437521613,-1,-0.00037458255568333137,0.00037458255568333137,-0.0003,0.00037458255568333137,10028.11448773327
2024-01-10,46653.99,46662.9,0.0003,0.00019098044990371654,8.910000000003492,8.674907829104316e-05,0.0004423443760167066,5.232241952551507e-05,0.00013865803037820147,2.5138787177682307,-1,0.00010423137161267338,-0.00010423137161267338,-0.0003,-0.00010423137161267338,10027.069243605527
2024-01-11,46339.16,46337.8,0.0003,-2.9348827212245152e-05,-1.360000000000582,0.00019098044990371654,0.0002220150989007449,0.00014594095514420662,-0.00017528978235645178,1.2617296893782872,-1,-0.0002203292771159617,0.0002203292771159617,-0.0003,0.0002203292771159617,10029.278500523562
2024-01-12,42782.73,42788.9,0.0003,0.00014421707076659796,6.169999999998254,-2.9348827212245152e-05,0.000395580996879588,-5.19543997607577e-05,0.00019617147052735566,2.248118667550503,-1,0.00017356589797884312,-0.00017356589797884312,-0.0003,-0.00017356589797884312,10027.537759794539
2024-01-13,42847.99,42846.4,0.0003,-3.710792501577105e-05,-1.5899999999965075,0.00014421707076659796,0.000214256001097219,0.00010393902225525666,-0.0001410469472710277,1.2176341116001506,-1,-0.000181324995782369,0.000181324995782369,-0.0003,0.000181324995782369,10029.35600303654
2024-01-14,41732.35,41734.9,0.0003,6.11036761649634e-05,2.5500000000029104,-3.710792501577105e-05,0.00031246760227795345,-5.892346639443499e-05,0.0001200271425593984,1.775778551616417,-1,9.821160118073445e-05,-9.821160118073445e-05,-0.0003,-9.821160118073445e-05,10028.37100392467
2024-01-15,42511.1,42515.0,0.0003,9.174074535830536e-05,3.900000000001455,6.11036761649634e-05,0.00034310467147129545,2.9288231686964693e-05,6.245251367134067e-05,1.9498914835213688,-1,3.063706919334196e-05,-3.063706919334196e-05,-0.0003,-3.063706919334196e-05,10028.063764028326
2024-01-16,43137.95,43133.0,0.0003,-0.0001147481509899541,-4.94999999999709,9.174074535830536e-05,0.00013661577512303597,5.6805835160394e-05,-0.00017155398615034808,0.7763984538151777,-1,-0.00020648889634825946,0.00020648889634825946,-0.0003,0.00020648889634825946,10030.13444784747
2024-01-17,42776.1,42783.4,0.0003,0.00017065604391243967,7.30000000000291,-0.0001147481509899541,0.0004220199700254297,-0.00012865836624606028,0.00029931441015849995,2.39837348147961,-1,0.00028540419490239376,-0.00028540419490239376,-0.0003,-0.00028540419490239376,10027.27180540062
2024-01-18,41327.5,41323.1,0.0003,-0.00010646663843691138,-4.400000000001455,0.00017065604391243967,0.00014489728767607868,0.000127685979729571,-0.0002341526181664824,0.8234629566929949,-1,-0.00027712268234935105,0.00027712268234935105,-0.0003,0.00027712268234935105,10030.050589859979
2024-01-19,41659.03,41662.2,0.0003,7.609394649847234e-05,3.1699999999982538,-0.00010646663843691138,0.0003274578726114624,-0.00012122007712131654,0.00019731402361978888,1.8609694653211215,-1,0.00018256058493538373,-0.00018256058493538373,-0.0003,-0.00018256058493538373,10028.219497957363
2024-01-20,41696.04,41691.8,0.0003,-0.00010168831380625025,-4.239999999997963,7.609394649847234e-05,0.0001496756123067398,4.275219302066346e-05,-0.0001444405068269137,0.8506185604417652,-1,-0.00017778226030472257,0.00017778226030472257,-0.0003,0.00017778226030472257,10030.002337486541
2024-01-21,41580.33,41580.0,0.0003,-7.936444948891608e-06,-0.33000000000174623,-0.00010168831380625025,0.00024342748116409845,-0.00011692828140077718,0.00010899183645188558,1.3834179824527524,-1,9.375186885735864e-05,-9.375186885735864e-05,-0.0003,-9.375186885735864e-05,10029.062006022757
2024-01-22,39568.02,39567.0,0.0003,-2.5778393763367452e-05,-1.0199999999967986,-7.936444948891608e-06,0.0002255855323496226,-3.272222579444038e-05,6.943832031072926e-06,1.2820207502507384,-1,-1.7841948814475844e-05,1.7841948814475844e-05,-0.0003,1.7841948814475844e-05,10029.240944033727
2024-01-23,39897.6,39890.0,0.0003,-0.00019048764837981596,-7.599999999998545,-2.5778393763367452e-05,6.0876277733174096e-05,-4.874750776810467e-05,-0.0001417401406117113,0.34596478967010647,-1,-0.0001647092546164485,0.0001647092546164485,-0.0003,0.0001647092546164485,10030.892852833986
2024-01-24,40084.88,40078.7,0.0003,-0.00015417284522244526,-6.180000000000291,-0.00019048764837981596,9.71910808905448e-05,-0.00019668606965654134,4.251322443409608e-05,0.5523447410087641,-1,3.631480315737071e-05,-3.631480315737071e-05,-0.0003,-3.631480315737071e-05,10030.528582934543
2024-01-25,39961.09,39953.3,0.0003,-0.00019493962752251248,-7.789999999993597,-0.00015417284522244526,5.642429859047758e-05,-0.0001640688389679958,-3.087078855451667e-05,0.3206638336151116,-1,-4.0766782300067224e-05,4.0766782300067224e-05,-0.0003,4.0766782300067224e-05,10030.93749530964
2024-01-26,41823.51,41806.4,0.0003,-0.0004091000492306978,-17.110000000000582,-0.00019493962752251248,-0.00015773612311770772,-0.00020068474837961332,-0.00020841530085108446,-0.8964270926186673,0,-0.0002141604217081853,0.0002141604217081853,0.0,0.0002141604217081853,10033.085725113762
2024-01-27,42120.63,42102.2,0.00027266,-0.00043755280963272134,-18.43000000000029,-0.0004091000492306978,-0.00018618888351973128,-0.00039303936060045035,-4.451344903227099e-05,-1.0581264217262316,0,-2.8452760402023565e-05,-0.0,0.0,-0.0,10033.085725113762
2024-01-28,42031.06,42021.2,0.00024725,-0.0002345884210391216,-9.860000000000582,-0.00043755280963272134,1.677550507386846e-05,-0.0004185950615562561,0.0001840066405171345,0.09533654652685837,0,0.00020296438859359974,0.0,0.0,0.0,10033.085725113762
2024-01-29,43302.7,43287.7,0.00029142,-0.00034639872340523804,-15.0,-0.0002345884210391216,-9.503479729224798e-05,-0.00023629650260142474,-0.0001101022208038133,-0.5400904076406229,0,-0.00011181030236611644,-0.0,0.0,-0.0,10033.085725113762
2024-01-30,42941.1,42918.3,0.00024641,-0.0005309598496544252,-22.799999999995634,-0.00034639872340523804,-0.0002795959235414351,-0.0003367222824088375,-0.00019423756724558768,-1.5889661536897688,0,-0.00018456112624918713,-0.0,0.0,-0.0,10033.085725113762
2024-01-31,42580.0,42560.5,0.00022154,-0.0004579614842649131,-19.5,-0.0005309598496544252,-0.00020659755815192305,-0.0005024913987914957,4.4529914526582576e-05,-1.1741105634886344,0,7.299836538951206e-05,0.0,0.0,0.0,10033.085725113762
2024-02-01,43082.94,43072.6,0.0003,-0.00024000219112260636,-10.340000000003783,-0.0004579614842649131,1.1361734990383702e-05,-0.00043692572538061875,0.0001969235342580124,0.06456965508739616,0,0.00021795929314230675,0.0,0.0,0.0,10033.085725113762
2024-02-02,43200.0,43182.0,0.0003,-0.0004166666666666667,-18.0,-0.00024000219112260636,-0.00016530274055367663,-0.00024115904273258138,-0.00017550762393408532,-0.939428788964543,0,-0.00017666447554406034,-0.0,0.0,-0.0,10033.085725113762
2024-02-03,43011.09,42992.4,0.00024697,-0.000434539092127055,-18.689999999995052,-0.0004166666666666667,-0.00018317516601406496,-0.0003998355452134152,-3.4703546913639834e-05,-1.0409992224000353,0,-1.7872425460388323e-05,-0.0,0.0,-0.0,10033.085725113762
2024-02-04,42582.88,42570.3,0.00027153,-0.0002954238886612289,-12.57999999999447,-0.000434539092127055,-4.405996254823886e-05,-0.000415888200701567,0.0001204643120403381,-0.25039631599498324,0,0.0001391152034658261,0.0,0.0,0.0,10033.085725113762
2024-02-05,42708.7,42692.9,0.0003,-0.00036994804337279374,-15.799999999995634,-0.0002954238886612289,-0.00011858411725980368,-0.00029093770423142926,-7.901033914136448e-05,-0.6739230898088637,0,-7.452415471156481e-05,-0.0,0.0,-0.0,10033.085725113762
2024-02-06,43098.95,43079.1,0.00026723,-0.00046056806488321746,-19.849999999998545,-0.00036994804337279374,-0.0002092041387702274,-0.0003578738111287235,-0.00010269425375449394,-1.1889239710908936,0,-9.062002151042373e-05,-0.0,0.0,-0.0,10033.085725113762
2024-02-07,44349.6,44326.2,0.00021206,-0.0005276259537854108,-23.400000000001455,-0.00046056806488321746,-0.0002762620276724207,-0.00043926690401697516,-8.835904976843561e-05,-1.570019354935727,0,-6.705788890219331e-05,-0.0,0.0,-0.0,10033.085725113762
2024-02-08,45288.65,45269.1,0.00019125,-0.0004316754860213963,-19.55000000000291,-0.0005276259537854108,-0.00018031155990840626,-0.0004994969601274612,6.782147410606493e-05,-1.0247251182508854,0,9.595046776401445e-05,0.0,0.0,0.0,10033.085725113762
2024-02-09,47132.77,47116.1,0.00022961,-0.0003536817377802802,-16.669999999998254,-0.0004316754860213963,-0.00010231781166729012,-0.00041331616690739676,5.963442912711658e-05,-0.5814803649482909,0,7.799374824111614e-05,0.0,0.0,0.0,10033.085725113762
2024-02-10,47751.09,47732.6,0.00028041,-0.0003872162918165421,-18.489999999997963,-0.0003536817377802802,-0.00013585236570355202,-0.00034326374041838,-4.395255139816209e-05,-0.7720599365950288,0,-3.3534554036261904e-05,-0.0,0.0,-0.0,10033.085725113762
2024-02-11,48299.99,48303.4,0.0003,7.060042869581325e-05,3.4100000000034925,-0.0003872162918165421,0.0003219643548088033,-0.00037338380689094856,0.0004439842355867618,1.8297493611702689,0,0.00045781672051235534,0.0,0.0,0.0,10033.085725113762
2024-02-12,49917.27,49943.6,0.0003,0.0005274727564228122,26.330000000001746,7.060042869581325e-05,0.0007788366825358022,3.7818025081366925e-05,0.0004896547313414453,4.426191598669762,-1,0.0004568723277269989,0.0,-0.0003,0.0,10033.085725113762
2024-02-13,49699.59,49696.4,0.0003,-6.418564016312917e-05,-3.1899999999950523,0.0005274727564228122,0.00018717828594986088,0.0004481716223212214,-0.0005123572624843505,1.0637492754286082,-1,-0.0005916583965859413,0.0005916583965859413,-0.0003,0.0005916583965859413,10039.021884526692
2024-02-14,51795.17,51823.2,0.0003228299999999,0.0005411701515797484,28.029999999998836,-6.418564016312917e-05,0.0007925340776927384,-8.32441291735431e-05,0.0006244142807532915,4.5040349986106785,-1,0.0006053557917428776,-0.0006053557917428776,-0.0003228299999999,-0.0006053557917428776,10032.944704485459
2024-02-15,51880.0,51898.5,0.0003,0.0003565921356977641,18.5,0.0005411701515797484,0.0006079560618107542,0.0004604743490007484,-0.00010388221330298429,3.455063267417962,-1,-0.00018457801588198433,0.00018457801588198433,-0.0003,0.00018457801588198433,10034.796565512464
2024-02-16,52124.11,52148.6,0.0003,0.0004698401565033525,24.489999999997963,0.0003565921356977641,0.0007212040826163426,0.00029469006268733754,0.00017515009381601496,4.098660891278766,-1,0.00011324802080558841,-0.00011324802080558841,-0.0003,-0.00011324802080558841,10033.660144662234
2024-02-17,51642.64,51679.4,0.00036041,0.0007118148878524033,36.76000000000204,0.0004698401565033525,0.0009631788139653934,0.0003964071724739385,0.0003154077153784648,5.473822779520089,-1,0.00024197473134905082,-0.00024197473134905082,-0.00036041,-0.00024197473134905082,10031.232252444282
2024-02-18,52137.67,52175.9,0.0004964,0.0007332510256020878,38.2300000000032,0.0007118148878524033,0.0009846149517150778,0.000613744041932059,0.0001195069836700288,5.59564607693677,-1,2.143613774968449e-05,-2.143613774968449e-05,-0.0004964,-2.143613774968449e-05,10031.01722156792
2024-02-19,51774.73,51813.8,0.00055985,0.000754615234111307,39.06999999999971,0.0007332510256020878,0.001005979160224297,0.0006329975526016048,0.00012161768150970216,5.71706059468631,-1,2.1364208509219175e-05,-2.1364208509219175e-05,-0.00055985,-2.1364208509219175e-05,10030.80291682444
2024-02-20,52258.82,52297.4,0.0004163199999999,0.0007382485865544179,38.580000000001746,0.000754615234111307,0.000989612512667408,0.0006521864578643876,8.606212869003034e-05,5.624047618360094,-1,-1.636664755688905e-05,1.636664755688905e-05,-0.0004163199999999,1.636664755688905e-05,10030.967087440493
2024-02-21,51849.39,51877.8,0.00031242,0.0005479331579407876,28.410000000003492,0.0007382485865544179,0.0007992970840537776,0.0006374862620063021,-8.955310406551448e-05,4.542469708490443,-1,-0.0001903154286136303,0.0001903154286136303,-0.00031242,0.0001903154286136303,10032.876135241147
2024-02-22,51288.42,51316.9,0.00036037,0.0005552910384060028,28.4800000000032,0.0005479331579407876,0.0008066549645189929,0.0004665487462009806,8.874229220502222e-05,4.584285135818694,-1,7.3578804652152125e-06,-7.3578804652152125e-06,-0.00036037,-7.3578804652152125e-06,10032.802314537821
2024-02-23,50744.15,50771.9,0.00032991,0.0005468610667436542,27.75,0.0005552910384060028,0.0007982249928566443,0.00047315744743702063,7.370361930663353e-05,4.536376927864973,-1,-8.429971662348682e-06,8.429971662348682e-06,-0.00032991,8.429971662348682e-06,10032.886890777027
2024-02-24,51568.22,51602.1,0.0003,0.0006569937841561602,33.87999999999738,0.0005468610667436542,0.0009083577102691502,0.0004655858153062564,0.00019140796884990378,5.162270031619104,-1,0.00011013271741250601,-0.00011013271741250601,-0.0003,-0.00011013271741250601,10031.78194168025
2024-02-25,51728.85,51764.9,0.00041512,0.0006969031787871354,36.05000000000291,0.0006569937841561602,0.0009482671049001255,0.0005645048218236026,0.00013239835696353278,5.389078335830558,-1,3.9909394630975223e-05,-3.9909394630975223e-05,-0.00041512,-3.9909394630975223e-05,10031.38157933589
2024-02-26,54476.47,54511.6,0.00075555,0.0006448655722369195,35.12999999999738,0.0006969031787871354,0.0008962294983499096,0.000600350642759975,4.451492947694458e-05,5.093344426408719,-1,-5.203760655021587e-05,5.203760655021587e-05,-0.00075555,5.203760655021587e-05,10031.90358842367
2024-02-27,57037.34,57074.5,0.00128748,0.0006515030329255098,37.16000000000349,0.0006448655722369195,0.0009028669590384999,0.0005536115041785874,9.789152874692235e-05,5.131065650119813,-1,6.637460688590233e-06,-6.637460688590233e-06,-0.00128748,-6.637460688590233e-06,10031.837002057968
2024-02-28,62432.1,62487.9,0.00103949,0.0008937709928066317,55.80000000000291,0.0006515030329255098,0.0011451349189196217,0.0005595731387640129,0.0003341978540426188,6.507893979727145,-1,0.00024226795988112196,-0.00024226795988112196,-0.00103949,-0.00024226795988112196,10029.406609373618
2024-02-29,61130.98,61203.3,0.0020245899999999,0.001183033545348033,72.31999999999971,0.0008937709928066317,0.001434397471461023,0.0007771733802314372,0.0004058601651165958,8.151796364627545,-1,0.0002892625525414013,-0.0002892625525414013,-0.0020245899999999,-0.0002892625525414013,10026.505477617317
2024-03-01,62387.9,62430.6,0.00164156,0.0006844275893241652,42.69999999999709,0.001183033545348033,0.0009357915154371553,0.0010369832259550652,-0.00035255563663089996,5.318178556059445,-1,-0.0004986059560238678,0.0004986059560238678,-0.00164156,0.0004986059560238678,10031.504752966563
2024-03-02,61987.28,62039.9,0.00146996,0.0008488838355224269,52.62000000000262,0.0006844275893241652,0.001100247761635417,0.0005891453175451888,0.00025973851797723806,6.252796649420823,-1,0.00016445624619826165,-0.00016445624619826165,-0.00146996,-0.00016445624619826165,10029.85500935117
